id,dt,age,platform,state_id,monthly_cost,commission_rate,gender,session_time,membership_level,household_income,has_sale
4538,2023-02-04,44,desktop,12,181.69,0.1,M,3448,Bronze,24706.89,1
155,2023-01-30,28,mobile,11,86.01,0.1,M,1394,Silver,20559.81,1
3047,2023-02-07,54,mobile,18,155.97,0.1,F,2902,Silver,31952.31,0
3430,2023-02-09,33,mobile,13,182.75,0.1,M,2453,Silver,31044.75,0
6363,2023-01-06,38,mobile,49,183.07,0.1,F,3477,Bronze,36773.42,0
2786,2023-01-15,25,mobile,22,125.34,0.1,M,3344,Silver,16541.28,0
302,2023-01-28,44,,36,192.38,0.1,M,519,Silver,21704.48,0
3022,2023-02-03,36,desktop,13,106.89,0.1,F,1542,Bronze,12684.93,1
67,2023-01-28,44,mobile,40,146.97,0.1,M,1163,Gold,38120.14,0
497,2023-01-12,62,desktop,16,116.73,0.1,F,2258,Gold,55380.69,0
6988,2023-01-21,33,mobile,36,198.22,0.1,M,485,Bronze,36613.53,0
4200,2023-01-21,41,mobile,13,183.55,0.1,M,1452,Gold,41838.23,0
7167,2023-02-08,54,mobile,13,205.14,0.1,M,2921,Gold,19063.39,0
3220,2023-01-15,33,desktop,6,45.2,0.1,M,1597,,15563.1,0
8414,2023-01-31,23,mobile,13,190.25,0.1,M,2914,Bronze,10802.32,0
7849,2023-01-09,41,,20,145.12,0.1,M,2424,Silver,20638.84,0
9045,2023-02-08,37,mobile,36,169.5,0.1,M,3020,Bronze,25153.68,0
7763,2023-02-08,37,mobile,46,185.98,0.1,F,1428,Silver,22282.56,0
5643,2023-02-14,32,desktop,44,217.4,0.1,M,767,Gold,12702.08,0
441,2023-01-10,37,mobile,13,93.4,0.1,M,303,Gold,40342.64,1
1785,2023-01-03,43,,36,115.36,0.1,M,1672,Platinum,13147.09,0
4143,2023-01-14,30,desktop,1,194.07,0.1,F,2325,Silver,19511.56,1
72,2023-01-27,30,mobile,17,191.73,0.1,F,3352,Gold,32382.8,0
7020,2023-01-16,34,mobile,25,216.93,0.1,M,1873,Silver,29871.32,0
6158,2023-01-17,36,mobile,13,152.83,0.1,M,1622,,41713.38,1
5783,2023-02-05,36,mobile,22,176.09,0.1,M,1347,Silver,29527.79,0
6809,2023-01-30,32,mobile,49,174.34,0.1,F,3347,Silver,21412.98,0
5700,2023-01-11,49,desktop,4,195.6,0.1,M,3182,Bronze,23089.13,1
7706,2023-01-07,18,mobile,16,174.05,0.1,M,171,Bronze,22656.78,0
7469,2023-01-16,29,,36,169.7,0.1,M,422,Bronze,20199.7,0
8667,2023-01-19,23,desktop,13,178.4,0.1,M,1250,Silver,15196.15,1
8121,2023-01-16,30,mobile,49,167.83,0.1,M,900,Bronze,30544.43,1
4805,2023-01-01,35,mobile,49,173.75,0.1,M,588,Bronze,15319.21,0
3584,2023-02-03,43,,12,142.94,0.1,F,1451,Bronze,13340.04,0
9576,2023-01-07,32,mobile,50,153.29,0.1,M,3447,Platinum,27360.14,0
496,2023-01-12,37,mobile,13,116.36,0.1,F,2916,Silver,19933.75,0
6343,2023-02-11,37,mobile,13,201.81,0.1,F,529,,30231.35,0
8455,2023-01-13,25,mobile,4,204.41,0.1,M,2644,Silver,57700.05,0
6077,2023-01-28,41,mobile,32,173.21,0.1,F,360,,19916.76,0
3003,2023-02-14,32,,36,187.54,0.1,M,3095,Bronze,14037.55,1
4532,2023-02-13,30,mobile,16,175.21,0.1,F,2299,Platinum,64849.39,0
3898,2023-01-16,18,,12,174.26,0.1,M,541,Silver,42902.17,0
1978,2023-01-06,43,desktop,36,144.72,0.1,M,2179,,22604.57,0
6983,2023-01-09,46,mobile,12,211.89,0.1,F,268,Bronze,30813.97,0
6672,2023-01-30,32,mobile,21,181.31,0.1,M,3208,Bronze,10656.29,0
4172,2023-02-05,18,mobile,10,153.46,0.1,M,3351,Gold,19860.56,0
4568,2023-01-10,40,desktop,26,191.72,0.1,M,721,,19530.8,1
5021,2023-01-06,39,,34,181.29,0.1,F,277,Silver,33582.01,0
4079,2023-02-14,29,mobile,8,189.73,0.1,M,3326,,36200.61,0
3579,2023-02-02,59,mobile,12,154.27,0.1,F,3497,Silver,31614.26,0
1632,2023-01-11,47,,45,119.76,0.1,F,1618,Bronze,20791.37,0
6966,2023-01-15,38,mobile,27,175.92,0.1,M,426,Silver,12453.67,0
4477,2023-02-07,18,mobile,12,212.21,0.1,M,2335,Bronze,30543.73,0
5123,2023-01-20,34,desktop,12,179.51,0.1,M,367,Bronze,15390.45,0
129,2023-02-10,34,mobile,35,116.98,0.1,F,2972,Silver,19420.81,1
2687,2023-01-23,46,desktop,12,125.46,0.1,F,657,Bronze,28582.19,1
6234,2023-01-09,48,desktop,48,203.61,0.1,M,2759,Bronze,29710.51,0
9235,2023-01-26,18,desktop,2,195.87,0.1,M,2259,Bronze,27174.79,1
4840,2023-02-13,39,mobile,13,136.87,0.1,M,262,Silver,11615.52,0
1078,2023-01-25,35,mobile,49,132.69,0.1,F,1946,Bronze,21883.62,1
3826,2023-01-27,34,mobile,13,173.52,0.1,M,1519,Bronze,13050.1,0
7606,2023-01-06,42,mobile,24,181.09,0.1,M,1231,,14643.88,0
2167,2023-01-05,32,,13,159.1,0.1,F,3584,Bronze,42094.06,0
3692,2023-01-17,37,mobile,8,208.33,0.1,M,2863,,15528.82,1
8765,2023-02-03,28,mobile,6,187.47,0.1,M,1339,Bronze,20651.64,0
7689,2023-02-04,19,mobile,13,189.91,0.1,M,1903,Bronze,25849.64,0
2668,2023-01-15,37,desktop,13,132.59,0.1,F,3505,Bronze,17689.69,0
1094,2023-01-07,32,desktop,46,77.67,0.1,F,477,Bronze,23208.25,0
5305,2023-02-07,40,desktop,36,168.88,0.1,M,1613,Bronze,16548.99,1
6876,2023-02-09,38,desktop,46,193.18,0.1,F,896,Silver,37414.0,0
9824,2023-02-05,33,mobile,25,180.3,0.1,F,2365,Bronze,30703.96,0
6462,2023-01-14,35,mobile,29,173.2,0.1,M,3592,Silver,11711.98,0
6821,2023-01-30,39,mobile,36,182.14,0.1,M,1032,Silver,17573.79,0
2174,2023-01-05,36,mobile,49,110.81,0.1,F,543,Bronze,39116.53,1
1298,2023-01-18,18,mobile,12,129.99,0.1,M,1738,,12278.2,1
4535,2023-01-03,28,,13,185.51,0.1,M,3251,Platinum,56956.31,1
1033,2023-01-21,57,desktop,49,172.14,0.1,F,2359,Platinum,28241.2,0
2048,2023-01-19,56,,13,56.14,0.1,F,2208,Bronze,68936.34,0
4370,2023-01-09,26,mobile,4,174.6,0.1,M,940,,25114.46,0
8661,2023-01-22,31,desktop,44,168.06,0.1,M,3138,Silver,15528.61,1
2329,2023-01-18,35,desktop,46,132.63,0.1,M,126,Silver,29569.13,1
4044,2023-01-16,35,desktop,1,167.7,0.1,M,596,Silver,22878.45,1
2659,2023-01-29,34,mobile,49,148.16,0.1,M,1484,,14384.06,0
5037,2023-01-24,40,mobile,27,169.1,0.1,F,3179,Silver,20678.65,0
5995,2023-01-10,45,mobile,14,174.19,0.1,F,2026,Bronze,13536.66,0
665,2023-01-18,31,desktop,13,109.6,0.1,M,2025,Silver,49416.48,1
4519,2023-01-06,43,desktop,31,154.57,0.1,M,1446,Bronze,14368.41,0
7190,2023-01-27,39,desktop,31,163.91,0.1,F,2188,Bronze,31198.44,0
7482,2023-01-17,52,desktop,39,193.88,0.1,F,3123,Silver,29194.6,0
8149,2023-02-12,35,mobile,42,181.68,0.1,F,2418,Bronze,27552.35,0
6310,2023-01-18,41,mobile,36,216.31,0.1,F,289,Silver,19793.98,0
8341,2023-01-05,28,desktop,12,190.01,0.1,M,511,Bronze,21129.91,0
9416,2023-02-03,18,,13,185.57,0.1,M,276,Bronze,10000.0,0
5644,2023-02-13,34,mobile,47,180.41,0.1,M,83,Bronze,21583.97,0
2836,2023-01-15,45,mobile,49,78.8,0.1,F,491,Bronze,18310.04,0
9244,2023-01-18,39,mobile,12,186.48,0.1,M,2864,Silver,20918.27,1
2211,2023-02-07,18,desktop,31,78.81,0.1,M,2921,Bronze,28818.02,1
4438,2023-01-07,42,mobile,36,196.32,0.1,M,940,Gold,16235.74,0
3422,2023-02-08,39,mobile,49,147.37,0.1,M,1095,,20057.36,0
3708,2023-02-08,20,,30,179.34,0.1,M,1095,Gold,18453.67,0
6455,2023-01-04,18,mobile,50,181.06,0.1,M,1344,Silver,19168.62,0
7490,2023-01-18,18,mobile,5,211.01,0.1,F,2355,Silver,28953.58,0
7256,2023-02-10,42,mobile,13,158.31,0.1,M,2348,Bronze,21902.01,0
6561,2023-01-14,41,,36,149.81,0.1,F,699,Platinum,28182.18,0
4462,2023-01-26,20,mobile,3,204.78,0.1,F,749,Silver,24624.77,0
4135,2023-01-19,30,mobile,13,211.07,0.1,M,1327,Bronze,15623.37,0
7913,2023-01-16,32,desktop,49,216.23,0.1,M,3324,Bronze,10000.0,1
674,2023-01-20,23,mobile,6,148.55,0.1,M,284,Silver,37434.4,0
1830,2023-01-27,43,,19,65.27,0.1,M,2855,Gold,30149.21,0
4910,2023-01-18,37,desktop,39,220.77,0.1,F,1737,,22447.37,1
3534,2023-02-12,33,mobile,43,164.84,0.1,M,2159,Bronze,23147.78,0
5584,2023-01-26,27,desktop,12,179.58,0.1,M,3406,Silver,30087.58,0
7964,2023-01-15,22,mobile,5,189.41,0.1,M,3546,Silver,24804.59,0
5568,2023-01-07,49,mobile,49,201.87,0.1,F,1446,Silver,57145.61,0
4440,2023-01-14,40,mobile,49,181.08,0.1,M,1873,Silver,13760.85,0
9309,2023-01-25,26,mobile,36,156.67,0.1,M,1605,Bronze,42964.84,0
6519,2023-01-19,30,desktop,3,184.56,0.1,F,483,Silver,19895.46,1
7436,2023-02-04,35,mobile,3,138.31,0.1,M,785,Silver,16228.77,0
7324,2023-01-09,31,desktop,34,149.21,0.1,M,3257,Bronze,23909.97,1
1338,2023-01-08,37,mobile,23,107.55,0.1,M,1011,,59512.52,0
6887,2023-02-02,51,,50,169.2,0.1,F,2027,Bronze,41164.53,0
1926,2023-01-04,18,desktop,24,30.0,0.1,M,1600,Platinum,29436.25,1
4884,2023-01-11,31,desktop,13,177.69,0.1,M,1661,Silver,51217.11,0
6001,2023-02-02,36,mobile,13,161.69,0.1,M,1803,Gold,26586.9,0
411,2023-02-10,38,desktop,1,84.35,0.1,M,3592,Silver,29121.64,1
4837,2023-01-19,30,desktop,13,189.29,0.1,M,1553,Bronze,54897.88,0
4174,2023-01-20,25,mobile,13,214.59,0.1,M,1750,Silver,10522.72,0
3395,2023-01-23,32,mobile,8,206.5,0.1,M,2589,Silver,32966.98,0
2274,2023-02-01,51,mobile,12,133.93,0.1,M,2801,Silver,12459.22,1
8731,2023-01-24,47,desktop,13,151.75,0.1,M,269,Gold,20719.6,0
8732,2023-01-25,38,,1,132.64,0.1,M,681,,35048.59,1
2677,2023-02-09,33,,49,105.42,0.1,F,1385,Bronze,17494.65,0
2404,2023-01-22,26,,27,91.96,0.1,F,2499,Silver,34051.66,0
6522,2023-02-08,46,,19,194.03,0.1,F,2013,Bronze,12216.12,0
776,2023-01-06,43,desktop,13,166.53,0.1,M,2887,Bronze,43511.25,1
3019,2023-02-04,48,desktop,31,105.8,0.1,F,2490,Silver,20540.05,0
7688,2023-02-09,35,mobile,23,186.78,0.1,F,3177,Silver,11395.5,0
5792,2023-02-06,36,desktop,26,132.25,0.1,M,317,Bronze,37567.07,1
6925,2023-02-10,39,desktop,20,184.17,0.1,F,1888,Bronze,21287.11,0
9533,2023-01-23,29,mobile,18,190.11,0.1,M,1750,Bronze,11295.73,0
4389,2023-01-27,31,desktop,24,166.69,0.1,F,2497,Bronze,22558.58,0
9393,2023-02-07,25,,3,139.79,0.1,M,3444,Bronze,31595.59,1
9503,2023-01-27,43,desktop,8,164.51,0.1,F,1653,Silver,52231.63,0
3637,2023-01-14,46,mobile,16,232.38,0.1,F,2827,Gold,20930.83,0
6021,2023-02-03,25,mobile,27,183.88,0.1,M,3423,Bronze,13559.76,0
2849,2023-02-03,35,mobile,36,122.96,0.1,M,1550,Silver,60912.9,0
8360,2023-01-24,48,mobile,40,178.11,0.1,F,540,Silver,10156.4,1
9701,2023-02-02,34,,47,184.99,0.1,F,362,Bronze,31454.2,0
5310,2023-01-17,25,desktop,13,201.57,0.1,M,1960,Gold,27514.44,0
6546,2023-01-29,33,desktop,26,163.54,0.1,F,485,,10000.0,0
8907,2023-01-11,28,desktop,37,158.89,0.1,M,1263,Silver,15349.98,1
7605,2023-01-25,25,mobile,18,188.03,0.1,M,1603,Bronze,11258.52,0
850,2023-02-02,37,desktop,22,111.82,0.1,M,773,Silver,12657.98,1
6183,2023-02-08,36,desktop,40,172.09,0.1,F,3248,Bronze,47612.35,0
5941,2023-01-03,38,,36,166.99,0.1,M,677,Silver,22064.71,1
5969,2023-01-31,39,mobile,23,194.25,0.1,M,3507,Gold,17624.57,0
2568,2023-02-07,40,desktop,13,166.63,0.1,M,164,Silver,16172.14,1
6341,2023-01-13,47,mobile,13,139.76,0.1,M,1493,Gold,31310.32,0
5202,2023-01-17,34,desktop,13,178.99,0.1,M,183,Bronze,41338.13,0
1533,2023-01-09,36,mobile,45,127.39,0.1,M,817,Silver,10768.3,1
1568,2023-02-03,37,mobile,13,105.13,0.1,M,1262,Bronze,33818.26,0
4213,2023-02-04,32,mobile,22,157.8,0.1,M,3119,Silver,25640.19,0
5036,2023-01-14,20,desktop,12,218.77,0.1,F,2548,Bronze,15469.78,0
3370,2023-01-24,33,mobile,36,162.09,0.1,F,1399,Bronze,21198.62,0
6261,2023-01-10,23,mobile,40,230.54,0.1,M,2802,Bronze,21230.36,0
1118,2023-01-08,18,mobile,3,147.96,0.1,M,2022,Bronze,33446.0,0
6350,2023-01-18,53,mobile,27,181.94,0.1,F,1175,,12668.98,0
950,2023-01-21,38,mobile,40,125.73,0.1,M,1493,Bronze,28906.78,0
1262,2023-01-14,43,mobile,36,145.46,0.1,M,444,Silver,28593.11,0
9802,2023-01-09,24,desktop,36,202.15,0.1,M,3190,Bronze,14249.6,0
2494,2023-01-05,44,desktop,13,156.51,0.1,F,2300,Bronze,34082.86,1
7336,2023-01-19,32,mobile,41,145.91,0.1,M,531,Platinum,21743.72,0
6714,2023-01-03,47,desktop,40,194.13,0.1,M,2673,Bronze,16740.32,0
4766,2023-02-12,30,,3,154.59,0.1,M,764,Bronze,14633.63,0
8902,2023-01-04,34,mobile,30,183.52,0.1,M,1078,Gold,42614.81,0
7579,2023-02-05,46,desktop,12,174.82,0.1,M,3052,Bronze,39373.34,1
3243,2023-01-23,53,,49,117.55,0.1,F,1352,Silver,25865.94,0
8083,2023-02-09,43,mobile,2,203.8,0.1,F,453,Bronze,37213.82,0
3329,2023-01-13,49,mobile,36,151.97,0.1,F,266,Bronze,17715.98,0
8421,2023-01-28,33,,8,176.86,0.1,M,900,Bronze,44291.3,0
4506,2023-01-23,34,mobile,13,138.84,0.1,F,1382,Bronze,16950.7,0
92,2023-01-15,46,desktop,36,99.27,0.1,M,1597,Gold,13734.66,1
3691,2023-01-07,18,desktop,13,191.75,0.1,M,2421,Bronze,10000.0,0
6267,2023-02-14,24,desktop,13,199.42,0.1,F,718,Silver,13068.46,0
6304,2023-01-17,27,mobile,36,215.65,0.1,M,742,Silver,10968.62,0
9050,2023-01-01,38,,13,181.18,0.1,F,300,Silver,53650.8,0
3279,2023-02-13,27,,36,196.36,0.1,F,1790,Gold,33214.56,0
8607,2023-01-12,32,,13,183.54,0.1,M,1219,Bronze,10000.0,0
6816,2023-01-12,35,mobile,14,187.24,0.1,F,1649,Bronze,22406.77,0
8964,2023-02-04,18,mobile,13,173.99,0.1,M,1735,,13555.07,0
6068,2023-01-17,49,mobile,29,128.35,0.1,F,1867,Silver,40647.09,0
524,2023-02-05,42,mobile,36,105.48,0.1,M,1488,Silver,40208.75,0
8193,2023-02-12,38,desktop,20,171.84,0.1,M,1249,Gold,20794.39,1
7092,2023-01-07,18,mobile,10,167.96,0.1,F,3368,Bronze,96855.2,0
4397,2023-02-08,28,mobile,20,193.42,0.1,M,3153,Bronze,30721.37,1
1875,2023-01-12,46,,13,151.66,0.1,M,101,Bronze,11288.06,0
5991,2023-01-17,37,mobile,5,201.02,0.1,F,1148,Bronze,11974.15,0
5712,2023-02-14,26,,36,185.86,0.1,F,1275,Silver,22222.21,0
3882,2023-02-02,29,desktop,20,173.71,0.1,M,360,Bronze,13031.54,1
489,2023-01-12,50,,49,121.16,0.1,F,1397,,66191.2,0
4228,2023-01-24,21,desktop,36,167.02,0.1,M,3084,Bronze,19846.04,0
8074,2023-01-12,35,desktop,25,148.94,0.1,M,2384,Bronze,21043.47,0
8697,2023-01-29,47,mobile,46,200.33,0.1,F,1151,Bronze,23962.64,0
2534,2023-02-02,18,mobile,28,128.35,0.1,M,589,Bronze,25465.21,0
5710,2023-01-02,36,desktop,12,160.19,0.1,F,1591,Bronze,28454.26,1
2629,2023-01-16,41,desktop,29,187.45,0.1,F,895,Bronze,38961.56,0
5426,2023-01-03,31,desktop,49,140.08,0.1,F,1797,,39004.79,0
5613,2023-02-03,42,mobile,12,158.56,0.1,M,643,Bronze,10000.0,0
2188,2023-02-08,44,mobile,10,157.81,0.1,F,2525,,12783.26,1
3914,2023-01-31,30,mobile,11,198.62,0.1,M,3539,Bronze,10000.0,0
2648,2023-02-07,28,desktop,13,140.06,0.1,M,3599,Bronze,23750.37,0
4661,2023-02-01,18,mobile,12,164.1,0.1,M,3074,Silver,22535.17,0
3058,2023-01-13,28,desktop,36,125.52,0.1,M,3431,Gold,25647.61,1
8167,2023-01-01,35,desktop,23,195.69,0.1,M,621,Bronze,39122.58,1
5505,2023-01-13,57,desktop,31,174.19,0.1,F,117,Bronze,12136.05,0
2199,2023-02-01,33,mobile,2,154.84,0.1,M,2387,Bronze,10547.4,0
729,2023-01-03,38,desktop,36,122.18,0.1,M,438,Silver,28341.83,1
4882,2023-02-06,32,mobile,50,160.94,0.1,M,592,,10000.0,1
1905,2023-01-27,36,mobile,25,162.9,0.1,F,1748,Silver,21802.6,0
2655,2023-02-02,32,mobile,50,49.62,0.1,F,2683,Bronze,18278.72,1
5738,2023-01-24,49,mobile,10,147.89,0.1,F,149,Silver,24374.56,0
981,2023-02-04,48,mobile,49,178.91,0.1,M,575,Bronze,39728.38,0
7660,2023-01-21,49,desktop,25,187.37,0.1,M,2496,Silver,20394.14,0
2270,2023-01-26,34,mobile,13,103.87,0.1,M,3002,Bronze,43151.54,1
2148,2023-01-08,41,mobile,12,156.57,0.1,F,40,Silver,22770.21,1
3333,2023-01-23,33,mobile,13,179.9,0.1,F,3529,Silver,16249.25,0
3314,2023-01-08,34,mobile,16,189.93,0.1,M,1965,Silver,11746.05,0
9298,2023-02-02,40,mobile,12,213.8,0.1,F,3138,Bronze,23577.28,0
5955,2023-01-24,29,mobile,12,172.66,0.1,M,2129,Bronze,26231.74,1
3616,2023-01-14,42,desktop,12,165.74,0.1,F,45,Silver,22826.31,0
6849,2023-01-21,32,mobile,12,185.99,0.1,M,2237,Bronze,25369.01,0
1872,2023-01-22,26,desktop,30,182.47,0.1,M,415,Silver,23891.68,0
5165,2023-01-25,19,desktop,13,175.97,0.1,M,1984,,18821.06,0
5653,2023-02-03,30,mobile,13,179.56,0.1,M,1946,Bronze,10000.0,1
4484,2023-02-14,33,desktop,13,168.14,0.1,M,1320,Silver,11732.91,0
4680,2023-01-24,21,desktop,12,181.21,0.1,M,1996,,13998.26,1
9047,2023-02-14,58,mobile,49,224.14,0.1,F,3282,Silver,41216.83,0
2615,2023-01-21,33,mobile,42,115.85,0.1,M,1348,Silver,24865.22,0
847,2023-01-06,21,mobile,36,48.7,0.1,M,1762,Bronze,13846.46,0
7075,2023-01-10,32,mobile,15,221.09,0.1,F,700,Silver,26193.0,0
1979,2023-01-11,46,mobile,36,80.47,0.1,M,2455,Gold,25514.11,0
4102,2023-01-17,40,mobile,20,180.26,0.1,F,2067,Silver,13482.69,0
7375,2023-01-22,23,desktop,36,151.66,0.1,M,2826,Bronze,11968.76,0
8019,2023-01-14,18,mobile,28,201.84,0.1,M,3126,Silver,17406.39,0
5693,2023-01-15,18,desktop,36,199.88,0.1,M,762,Silver,16302.31,0
4779,2023-01-28,29,desktop,0,201.93,0.1,M,469,Silver,10000.0,1
791,2023-01-07,44,mobile,27,93.46,0.1,F,192,Silver,13148.7,0
7115,2023-01-15,29,desktop,5,137.32,0.1,M,2688,Silver,26823.15,1
1065,2023-01-17,38,mobile,21,71.97,0.1,M,3322,Bronze,33501.88,0
3889,2023-02-03,37,desktop,2,199.99,0.1,F,223,Silver,22180.97,0
1302,2023-01-17,32,mobile,13,185.49,0.1,M,280,Gold,17917.82,1
6321,2023-01-22,30,desktop,22,199.8,0.1,F,3472,Silver,15549.98,1
6023,2023-01-20,18,desktop,7,184.04,0.1,M,1645,Silver,12073.03,0
6274,2023-02-13,38,mobile,49,201.35,0.1,M,2570,Silver,22915.93,0
1468,2023-02-08,22,mobile,12,57.99,0.1,M,227,Platinum,15768.92,0
2892,2023-02-04,23,mobile,13,82.8,0.1,M,2346,Bronze,31226.28,0
2930,2023-01-29,54,desktop,15,58.64,0.1,M,2219,Silver,10583.61,0
5143,2023-01-17,18,mobile,3,155.02,0.1,M,1953,Bronze,23529.96,0
8449,2023-01-19,29,mobile,43,179.5,0.1,M,1714,,11505.77,0
2989,2023-01-31,45,mobile,36,133.02,0.1,F,1668,Silver,16336.94,0
1442,2023-01-10,27,,12,120.34,0.1,F,1658,Platinum,27203.18,0
1241,2023-02-06,38,mobile,13,50.24,0.1,M,2492,Platinum,17742.67,0
6412,2023-01-10,44,mobile,32,196.14,0.1,F,968,,15901.38,0
4622,2023-01-19,35,mobile,23,172.93,0.1,M,1618,Silver,10396.19,0
3559,2023-01-15,34,mobile,9,169.39,0.1,F,1178,Bronze,17253.56,0
2012,2023-01-14,25,,13,128.63,0.1,M,300,Bronze,27257.22,0
130,2023-01-05,55,desktop,13,83.91,0.1,M,1382,Gold,10000.0,0
9746,2023-02-15,43,mobile,49,214.55,0.1,M,2113,,10000.0,0
5242,2023-02-01,46,desktop,13,168.29,0.1,M,1650,Silver,35383.98,0
1755,2023-01-16,35,mobile,12,142.48,0.1,F,3031,Gold,42520.55,1
4624,2023-01-08,33,,13,164.0,0.1,M,949,Bronze,16809.45,0
9611,2023-02-07,29,mobile,13,157.27,0.1,M,2139,Gold,44255.36,0
8743,2023-02-06,52,mobile,8,152.02,0.1,M,2977,Silver,18339.75,1
5219,2023-01-24,29,mobile,12,237.34,0.1,M,2180,Bronze,24431.01,1
4777,2023-01-22,30,desktop,7,191.12,0.1,M,3389,Bronze,20691.98,1
2588,2023-02-15,32,mobile,13,98.52,0.1,M,1127,Silver,14162.87,0
128,2023-01-31,29,mobile,13,136.76,0.1,M,1771,Platinum,38623.27,0
8768,2023-02-08,29,mobile,13,176.51,0.1,M,2024,Bronze,35016.36,1
9457,2023-02-15,33,desktop,9,180.35,0.1,M,3473,Silver,14461.91,1
1448,2023-01-11,27,mobile,36,134.13,0.1,F,279,Bronze,21940.42,0
8829,2023-01-06,37,mobile,12,182.86,0.1,M,2178,Platinum,18880.58,1
7,2023-02-09,26,mobile,14,73.24,0.1,M,3475,Silver,47266.95,0
2318,2023-02-13,25,mobile,21,122.41,0.1,M,2296,Silver,12078.84,0
1006,2023-01-23,34,mobile,46,153.11,0.1,M,492,Bronze,10000.0,0
2348,2023-01-17,19,mobile,13,155.07,0.1,M,1588,Gold,10082.26,0
9061,2023-01-30,52,mobile,13,173.21,0.1,F,3240,Silver,24491.26,0
2222,2023-02-05,21,desktop,15,157.35,0.1,M,3586,Bronze,18882.94,0
7485,2023-01-12,49,desktop,12,181.15,0.1,M,398,,10000.0,0
9114,2023-01-23,33,mobile,13,189.86,0.1,M,251,Silver,26496.2,1
5208,2023-01-25,34,mobile,49,176.91,0.1,M,2507,Silver,21980.06,0
5522,2023-01-16,18,mobile,13,157.83,0.1,M,624,,10173.1,0
3237,2023-02-05,47,desktop,49,181.41,0.1,M,1207,,10000.0,0
5945,2023-02-12,42,mobile,13,202.14,0.1,M,1153,Gold,19248.7,0
8249,2023-01-24,33,mobile,13,161.35,0.1,M,2991,Bronze,16567.65,1
5512,2023-02-14,24,mobile,21,172.95,0.1,M,115,Silver,51600.93,0
4721,2023-02-15,44,mobile,49,147.63,0.1,F,2904,Gold,34038.57,0
2269,2023-01-06,29,mobile,13,121.36,0.1,F,3264,Bronze,15043.26,0
4409,2023-01-08,39,desktop,1,174.62,0.1,M,481,Silver,37993.45,0
6802,2023-01-14,27,mobile,13,197.12,0.1,M,2302,Silver,42753.14,0
4201,2023-01-30,44,mobile,28,181.68,0.1,F,1075,Bronze,39009.68,0
5337,2023-01-27,44,desktop,35,160.24,0.1,M,3390,Bronze,14570.0,0
3263,2023-01-14,25,mobile,49,147.38,0.1,F,2227,Bronze,16244.58,0
2906,2023-02-12,32,mobile,9,108.48,0.1,F,469,Bronze,10000.0,0
4383,2023-01-01,37,desktop,13,182.08,0.1,M,2710,Bronze,25322.22,0
2165,2023-01-23,30,,41,48.64,0.1,M,2359,Gold,14123.02,1
8722,2023-01-06,35,desktop,10,156.06,0.1,M,2792,,43494.2,0
7581,2023-02-11,19,desktop,7,186.68,0.1,M,3244,Bronze,25619.63,0
3389,2023-01-16,33,mobile,44,192.96,0.1,F,2287,Silver,52965.85,0
3439,2023-01-03,25,mobile,13,178.42,0.1,M,1215,Bronze,51994.92,0
6725,2023-01-15,31,mobile,4,190.73,0.1,M,1037,Gold,21573.29,0
2435,2023-01-24,19,mobile,13,123.28,0.1,F,3036,,36470.19,0
2680,2023-01-22,26,mobile,36,186.83,0.1,F,2388,Bronze,20485.57,0
7160,2023-02-12,38,,7,199.82,0.1,F,1869,Silver,24179.42,0
3418,2023-02-08,35,mobile,49,173.16,0.1,M,2372,Bronze,24850.0,0
8332,2023-01-15,36,desktop,23,210.06,0.1,M,3094,,30940.14,1
2000,2023-02-05,42,desktop,20,135.75,0.1,F,1459,,16510.85,0
5413,2023-01-12,26,mobile,20,124.51,0.1,M,2426,Silver,37064.17,0
9324,2023-01-26,43,desktop,13,192.34,0.1,M,908,Silver,50399.1,1
5140,2023-02-06,22,mobile,48,177.7,0.1,F,1994,Platinum,17474.75,0
3736,2023-01-19,30,mobile,34,178.3,0.1,F,736,Gold,12842.3,0
6535,2023-01-16,32,desktop,36,189.58,0.1,M,154,Silver,31300.48,1
6501,2023-02-10,39,desktop,11,184.23,0.1,M,978,Silver,11713.63,1
2455,2023-01-10,38,mobile,27,135.41,0.1,M,70,Silver,27153.73,0
8756,2023-01-26,39,mobile,27,169.12,0.1,F,2183,Bronze,32979.38,0
1655,2023-01-18,52,desktop,36,156.47,0.1,M,531,Bronze,25651.55,0
2820,2023-01-07,33,desktop,11,177.93,0.1,F,1758,Silver,25835.51,1
5075,2023-01-06,31,desktop,43,162.2,0.1,F,1748,Bronze,18835.62,1
4029,2023-01-07,44,mobile,13,163.05,0.1,F,1953,Silver,14984.04,0
4122,2023-01-04,20,desktop,13,177.37,0.1,F,2408,Bronze,29087.36,0
1080,2023-01-17,45,mobile,22,180.2,0.1,F,541,Silver,41912.45,0
7390,2023-01-26,30,,12,176.29,0.1,F,492,Silver,21018.69,0
9112,2023-01-03,42,mobile,6,160.52,0.1,F,764,Silver,16338.15,0
4868,2023-01-20,46,mobile,20,172.59,0.1,F,3364,Platinum,12280.51,0
9466,2023-01-21,29,desktop,4,133.1,0.1,F,3144,Silver,21258.74,0
1461,2023-02-14,29,mobile,49,158.68,0.1,F,1774,Silver,16949.68,0
6479,2023-02-15,43,desktop,41,170.02,0.1,F,449,Bronze,16565.85,0
